
> serp-filetypes@0.0.1 report:db-content /Users/devin/repos/projects/github@serptemplates/filetypes
> node scripts/report-db-content.mjs -- --format csv

slug,fields_total,fields_filled,fields_empty,summary_words,technical_words,how_to_open_words,how_to_convert_words,total_words
mtl,12,9,3,13,65,107,0,185
mtm,12,8,4,13,0,115,0,128
mto,12,5,7,13,0,0,0,13
mtp,12,6,6,13,66,0,0,79
mtq,12,7,5,13,28,39,0,80
mts,12,10,2,13,138,61,72,284
mtt,12,6,6,13,61,0,0,74
mtv,12,7,5,13,98,85,0,196
mtw,12,5,7,13,0,0,0,13
mtx,12,5,7,13,0,0,0,13
mtxt,12,6,6,13,54,0,0,67
mtz,12,7,5,13,91,103,0,207
mtzu,12,7,5,13,118,43,0,174
mu,12,7,5,13,85,109,0,207
mu3,12,6,6,13,8,0,0,21
mud,12,6,6,13,38,0,0,51
muf,12,6,6,13,53,0,0,66
mui,12,9,3,13,90,117,0,220
mui_cccd5ae0,12,6,6,13,66,0,0,79
mul,12,6,6,13,44,0,0,57
mulib,12,6,6,13,70,0,0,83
mum,12,6,6,13,17,0,0,30
mun,12,7,5,13,85,112,0,210
mup,12,6,6,13,120,0,0,133
mus,12,10,2,13,89,116,46,264
mus-minecraft,12,5,7,4,0,215,0,219
musa,12,6,6,13,16,0,0,29
musd,12,3,9,6,0,0,0,6
muse,12,6,6,13,15,0,0,28
musicdb,12,7,5,13,122,21,0,156
musiclibrary,12,7,5,13,131,54,0,198
musicxml,12,8,4,13,79,120,86,298
musx,12,10,2,13,94,85,47,239
mux,12,6,6,13,14,0,0,27
muz,12,6,6,13,34,0,0,47
mv,12,6,6,13,22,0,0,35
mv8,12,7,5,13,105,55,0,173
mv_,12,8,4,13,54,25,66,158
mvb,12,7,5,13,108,28,0,149
mvc,12,7,5,13,92,55,0,160
mvd,12,8,4,13,84,34,66,197
mvdx,12,6,6,13,38,0,0,51
mve,12,7,5,13,135,54,0,202
mvex,12,6,6,13,17,0,0,30
mvg,12,6,6,13,75,0,0,88
mvi,12,6,6,13,36,0,0,49
mvm,12,8,4,13,68,38,49,168
mvp,12,8,4,13,68,25,62,168
mvr,12,6,6,13,82,0,0,95
mvs,12,5,7,13,0,0,0,13
mvt,12,3,9,6,0,0,0,6
mvtx,12,6,6,13,34,0,0,47
mvx,12,6,6,13,9,0,0,22
mvy,12,5,7,13,0,0,0,13
mw,12,6,6,13,18,0,0,31
mwand,12,5,7,13,0,0,0,13
mwb,12,6,6,13,34,0,0,47
mwd,12,6,6,13,52,0,0,65
mwf,12,6,6,13,33,0,0,46
mwl,12,6,6,13,22,0,0,35
mwlic,12,6,6,13,11,0,0,24
mwm,12,6,6,13,54,0,0,67
mwp,12,5,7,13,0,0,0,13
mwps,12,6,6,13,18,0,0,31
mws,12,6,6,13,17,0,0,30
mwx,12,6,6,13,58,0,0,71
mx,12,6,6,13,83,0,0,96
mx2,12,6,6,13,55,0,0,68
mx3,12,6,6,13,14,0,0,27
mx4,12,6,6,13,57,0,0,70
mx5,12,6,6,13,25,0,0,38
mx5template,12,5,7,13,0,0,0,13
mx8,12,7,5,13,86,65,0,164
mx9,12,7,5,13,79,14,0,106
mxad,12,6,6,13,53,0,0,66
mxaddon,12,5,7,13,0,0,0,13
mxc,12,7,5,13,52,22,0,87
mxc2,12,7,5,13,78,23,0,114
mxcs,12,6,6,13,59,0,0,72
mxd,12,8,4,13,76,27,62,178
mxdic,12,5,7,13,0,0,0,13
mxe,12,6,6,13,30,0,0,43
mxf,12,10,2,13,647,47,99,806
mxfr,12,6,6,13,76,0,0,89
mxg,12,6,6,13,9,0,0,22
mxi,12,6,6,13,10,0,0,23
mxl,12,9,3,13,151,0,0,164
mxliff,12,6,6,13,42,0,0,55
mxm,12,6,6,13,35,0,0,48
mxmf,12,6,6,13,24,0,0,37
mxml,12,6,6,13,10,0,0,23
mxn,12,5,7,13,0,0,0,13
mxp,12,6,6,13,29,0,0,42
mxprj,12,6,6,13,74,0,0,87
mxs,12,6,6,13,22,0,0,35
mxskin,12,6,6,13,48,0,0,61
mxt,12,6,6,13,66,0,0,79
mxu,12,4,8,6,0,0,0,6
mxv,12,8,4,13,65,26,45,149
myapp,12,5,7,13,0,0,0,13
mycolors,12,6,6,13,10,0,0,23
myd,12,6,6,13,25,0,0,38
mydocs,12,7,5,13,118,31,0,162
myi,12,8,4,13,21,0,0,34
myl,12,6,6,13,22,0,0,35
mym,12,7,5,13,154,65,0,232
mynotesbackup,12,7,5,13,33,21,0,67
myo,12,6,6,13,30,0,0,43
myr,12,5,7,13,0,0,0,13
mys,12,6,6,13,19,0,0,32
mz2,12,7,5,13,132,27,0,172
mzml,12,8,4,13,126,38,24,201
mzp,12,6,6,13,14,0,0,27
mzz,12,5,7,13,0,0,0,13
n,12,6,6,13,64,0,0,77
n-gage,12,6,6,13,56,0,0,69
n2,12,6,6,13,75,0,0,88
n3,12,3,9,6,0,0,0,6
n3d,12,6,6,13,22,0,0,35
n3pmesh,12,8,4,13,23,19,50,105
n3r,12,6,6,13,115,0,0,128
n64,12,7,5,13,103,23,0,139
na2,12,5,7,13,0,0,0,13
naac,12,8,4,13,40,32,18,103
nacp,12,7,5,13,24,30,0,67
nam,12,6,6,13,18,0,0,31
names,12,6,6,13,93,0,0,106
nap,12,6,6,13,9,0,0,22
nar,12,6,6,13,20,0,0,33
narc,12,6,6,13,40,0,0,53
narrative,12,6,6,13,32,0,0,45
nas,12,6,6,13,21,0,0,34
nasm,12,7,5,13,139,36,0,188
natvis,12,6,6,13,156,0,0,169
nav,12,6,6,13,107,0,0,120
nav2,12,5,7,13,0,0,0,13
naz,12,6,6,13,27,0,0,40
nb,12,8,4,13,60,98,44,215
nb0,12,6,6,13,113,0,0,126
nb7,12,6,6,13,21,0,0,34
nba,12,7,5,13,80,105,0,198
nbak,12,6,6,13,65,0,0,78
nbas,12,7,5,13,46,42,0,101
nbc,12,6,6,13,25,0,0,38
nbd,12,6,6,13,8,0,0,21
nbe,12,6,6,13,39,0,0,52
nbes,12,7,5,13,187,48,0,248
nbf,12,6,6,13,14,0,0,27
nbh,12,5,7,13,0,0,0,13
nbi,12,5,7,13,0,0,0,13
nbib,12,7,5,13,208,71,0,292
nbk,12,6,6,13,18,0,0,31
nbm,12,6,6,13,67,0,0,80
nbmap,12,7,5,13,92,26,0,131
nbp,12,7,5,13,39,82,0,134
nbs,12,7,5,13,175,32,0,220
nbt,12,7,5,13,112,43,0,168
nbu,12,6,6,13,23,0,0,36
nc,12,7,5,13,94,33,0,140
nc1,12,6,6,13,100,0,0,113
nca,12,6,6,13,34,0,0,47
ncb,12,6,6,13,21,0,0,34
ncd,12,7,5,13,73,19,0,105
ncer,12,6,6,13,105,0,0,118
ncf,12,5,7,13,0,0,0,13
ncfg,12,6,6,13,35,0,0,48
ncgr,12,6,6,13,13,0,0,26
nch,12,7,5,13,124,39,0,176
ncl,12,6,6,13,69,0,0,82
nclr,12,6,6,13,14,0,0,27
nco,12,6,6,13,37,0,0,50
ncor,12,6,6,13,78,0,0,91
ncorx,12,6,6,13,19,0,0,32
ncr,12,7,5,13,0,30,57,100
ncss,12,6,6,13,18,0,0,31
nct,12,6,6,13,91,0,0,104
ncw,12,6,6,13,31,0,0,44
ncx,12,6,6,13,48,0,0,61
nd,12,6,6,13,30,0,0,43
nd5,12,6,6,13,19,0,0,32
nda,12,6,6,13,29,0,0,42
ndb,12,6,6,13,23,0,0,36
ndc,12,7,5,13,45,16,0,74
ndd,12,6,6,13,118,0,0,131
ndf,12,8,4,13,190,0,0,203
ndf.png,12,1,11,0,0,0,0,0
ndif,12,6,6,13,55,0,0,68
ndjson,12,7,5,13,73,53,0,139
ndk,12,6,6,13,13,0,0,26
ndl,12,5,7,13,0,0,0,13
ndll,12,7,5,13,102,26,0,141
ndoc,12,5,7,13,0,0,0,13
ndpi,12,7,5,13,106,18,0,137
ndr,12,6,6,13,135,0,0,148
nds,12,7,5,13,109,44,0,166
ndtx,12,7,5,13,92,48,0,153
ndx,12,7,5,13,122,14,0,149
ned,12,6,6,13,82,0,0,95
nef,12,10,2,13,117,112,121,363
neko,12,6,6,13,27,0,0,40
neo,12,6,6,13,13,0,0,26
neosave,12,5,7,13,0,0,0,13
nes,12,7,5,13,103,59,0,175
nessus,12,6,6,13,28,0,0,41
net,12,6,6,13,110,0,0,123
neta,12,5,7,13,0,0,0,13
netecfg,12,7,5,13,72,78,0,163
netspd,12,6,6,13,35,0,0,48
netspm,12,6,6,13,19,0,0,32
networkconnect,12,6,6,13,79,0,0,92
neu,12,6,6,13,17,0,0,30
new,12,6,6,13,134,0,0,147
nex,12,6,6,13,78,0,0,91
nexe,12,6,6,13,57,0,0,70
nfa,12,6,6,13,256,0,0,269
nfb,12,6,6,13,41,0,0,54
nfc,12,6,6,13,44,0,0,57
nff,12,6,6,13,27,0,0,40
nfi,12,6,6,13,210,0,0,223
nfl,12,6,6,13,54,0,0,67
nfm,12,5,7,13,0,0,0,13
nfo,12,6,6,13,8,0,0,21
nfs,12,6,6,13,277,0,0,290
nfs11save,12,6,6,13,30,0,0,43
nfs13save,12,7,5,13,35,48,0,96
nftr,12,5,7,13,0,0,0,13
nfv,12,6,6,13,406,0,0,419
nfw,12,7,5,13,95,65,0,173
ngage,12,6,6,13,21,0,0,34
ngc,12,6,6,13,40,0,0,53
ngd,12,5,7,13,0,0,0,13
ngdat,12,3,9,6,0,0,0,6
ngloss,12,6,6,13,58,0,0,71
ngp,12,5,7,13,0,0,0,13
ngrr,12,6,6,13,48,0,0,61
ngs,12,5,7,13,0,0,0,13
ngt,12,5,7,13,0,0,0,13
ni,12,7,5,13,162,73,0,248
nib,12,6,6,13,53,0,0,66
nick,12,6,6,13,14,0,0,27
nif,12,6,6,13,50,0,0,63
nim,12,5,7,13,0,0,0,13
nist,12,7,5,13,95,38,0,146
nitf,12,6,6,13,20,0,0,33
nitz,12,7,5,13,139,43,0,195
nix,12,8,4,13,90,27,24,154
njb,12,6,6,13,26,0,0,39
nji,12,5,7,13,0,0,0,13
njk,12,7,5,13,81,52,0,146
njx,12,5,7,13,0,0,0,13
nk,12,6,6,13,9,0,0,22
nk2,12,6,6,13,14,0,0,27
nkb,12,5,7,13,0,0,0,13
nkc,12,5,7,13,0,0,0,13
nki,12,5,7,13,0,0,0,13
nkit,12,6,6,13,80,0,0,93
nkm,12,5,7,13,0,0,0,13
nkp,12,5,7,13,0,0,0,13
nks,12,6,6,13,34,0,0,47
nksc,12,7,5,13,107,36,0,156
nksf,12,7,5,13,96,31,0,140
nksn,12,7,5,13,69,75,0,157
nkx,12,6,6,13,49,0,0,62
nl,12,6,6,13,47,0,0,60
nl2script,12,6,6,13,24,0,0,37
nlb,12,7,5,13,88,18,0,119
nlelem,12,6,6,13,15,0,0,28
nlm,12,5,7,13,0,0,0,13
nlogo,12,6,6,13,48,0,0,61
nlogo3d,12,6,6,13,37,0,0,50
nlp,12,7,5,13,109,42,0,164
nlpx,12,6,6,13,18,0,0,31
nls,12,5,7,13,0,0,0,13
nlt,12,7,5,13,84,26,0,123
nltrack,12,5,7,13,0,0,0,13
nlu,12,4,8,6,0,0,0,6
nlvm,12,6,6,13,28,0,0,41
nlx,12,7,5,13,96,18,0,127
nm,12,5,7,13,0,0,0,13
nm2,12,6,6,13,39,0,0,52
nm3,12,6,6,13,18,0,0,31
nm7,12,7,5,13,50,25,0,88
nma,12,6,6,13,95,0,0,108
nmap,12,6,6,13,13,0,0,26
nmbtemplate,12,6,6,13,26,0,0,39
nmc,12,6,6,13,64,0,0,77
nmea,12,6,6,13,63,0,0,76
nmf,12,6,6,13,26,0,0,39
nmind,12,5,7,13,0,0,0,13
nml,12,6,6,13,13,0,0,26
nmm,12,7,5,13,132,42,0,187
nmmm,12,7,5,13,133,42,0,188
nmo,12,7,5,13,130,39,0,182
nmoney,12,10,2,13,74,26,45,158
nmp,12,6,6,13,28,0,0,41
nmsv,12,6,6,13,74,0,0,87
nn,12,5,7,13,0,0,0,13
nnd,12,3,9,6,0,0,0,6
nnes,12,7,5,13,104,45,0,162
nni,12,6,6,13,14,0,0,27
nnp,12,6,6,13,11,0,0,24
nns,12,3,9,6,0,0,0,6
nnt,12,6,6,13,19,0,0,32
nnw,12,3,9,6,0,0,0,6
nod,12,6,6,13,37,0,0,50
node,12,6,6,13,124,0,0,137
nodes,12,7,5,13,100,39,0,152
nojekyll,12,7,5,13,104,29,0,146
nol,12,6,6,13,26,0,0,39
nomedia,12,7,5,13,202,41,0,256
non,12,7,5,13,138,80,0,231
nop,12,6,6,13,54,0,0,67
noq,12,7,5,13,91,42,0,146
not,12,6,6,13,17,0,0,30
note,12,6,6,13,62,0,0,75
notebook,12,6,6,13,50,0,0,63
notes,12,6,6,13,16,0,0,29
novabackup,12,7,5,13,116,48,0,177
now,12,5,7,13,0,0,0,13
noy,12,6,6,13,41,0,0,54
nozzlelibrary,12,7,5,13,69,29,0,111
np,12,5,7,13,0,0,0,13
np4,12,6,6,13,78,0,0,91
npa,12,5,7,13,0,0,0,13
npf,12,6,6,13,55,0,0,68
npfx,12,6,6,13,10,0,0,23
npk,12,8,4,13,121,0,0,134
npl,12,6,6,13,27,0,0,40
npp,12,5,7,13,0,0,0,13
npr,12,6,6,13,13,0,0,26
nps,12,6,6,13,15,0,0,28
npsd,12,7,5,13,139,31,0,183
npt,12,6,6,13,12,0,0,25
npv4,12,7,5,13,131,65,0,209
npx,12,4,8,6,0,0,0,6
npy,12,6,6,13,40,0,0,53
nq,12,4,8,6,0,0,0,6
nqc,12,6,6,13,64,0,0,77
nra,12,6,6,13,30,0,0,43
nrb,12,5,7,13,0,0,0,13
nrbak,12,6,6,13,136,0,0,149
nrc,12,5,7,13,0,0,0,13
nrd,12,5,7,13,0,0,0,13
nrf,12,6,6,13,71,0,0,84
nrg,12,6,6,13,83,0,0,96
nri,12,7,5,13,64,22,0,99
nrl,12,6,6,13,7,0,0,20
nrm,12,5,7,13,0,0,0,13
nrmlib,12,6,6,13,58,0,0,71
nro,12,6,6,13,69,0,0,82
nrs,12,7,5,13,47,51,0,111
nrt,12,7,5,13,39,57,0,109
nru,12,5,7,13,0,0,0,13
nrw,12,8,4,13,118,52,75,258
nrx,12,6,6,13,42,0,0,55
ns1,12,6,6,13,50,0,0,63
ns2,12,5,7,13,0,0,0,13
ns3,12,6,6,13,14,0,0,27
ns4,12,6,6,13,33,0,0,46
nsa,12,9,3,13,8,25,0,46
nsbca,12,5,7,13,0,0,0,13
nsbmd,12,5,7,13,0,0,0,13
nsbta,12,6,6,13,17,0,0,30
nsbtx,12,5,7,13,0,0,0,13
nsbva,12,6,6,13,45,0,0,58
nsc,12,4,8,6,0,0,0,6
nscr,12,6,6,13,14,0,0,27
nsf,12,10,2,13,157,39,48,257
nsfe,12,6,6,13,76,0,0,89
nsh,12,5,7,13,0,0,0,13
nsi,12,5,7,13,0,0,0,13
nsl,12,6,6,13,43,0,0,56
nsmp,12,7,5,13,123,53,0,189
nsmpproj,12,7,5,13,120,60,0,193
nsnake,12,7,5,13,124,83,0,220
nsp,12,6,6,13,66,0,0,79
nsq,12,6,6,13,88,0,0,101
nsr,12,6,6,13,17,0,0,30
nss,12,6,6,13,6,0,0,19
nst,12,6,6,13,84,0,0,97
nsv,12,8,4,13,8,0,0,21
nsx,12,6,6,13,57,0,0,70
nsz,12,7,5,13,123,45,0,181
nt,12,6,6,13,7,0,0,20
ntc,12,6,6,13,51,0,0,64
ntf,12,6,6,13,14,0,0,27
ntfs,12,6,6,13,12,0,0,25
nth,12,6,6,13,25,0,0,38
ntn,12,7,5,13,85,52,0,150
ntp,12,6,6,13,32,0,0,45
ntrk,12,6,6,13,44,0,0,57
nts,12,6,6,13,28,0,0,41
ntx,12,6,6,13,16,0,0,29
nuanmb,12,7,5,13,39,25,0,77
nud,12,6,6,13,40,0,0,53
null,12,7,5,13,183,54,0,250
numbers,12,8,4,13,158,78,48,297
numbers-tef,12,6,6,13,47,0,0,60
numdlb,12,7,5,13,65,41,0,119
nup,12,6,6,13,25,0,0,38
nupkg,12,7,5,13,64,232,0,309
nuproj,12,6,6,13,73,0,0,86
nus3audio,12,7,5,13,86,90,0,189
nus3bank,12,7,5,13,47,142,0,202
nuspec,12,6,6,13,10,0,0,23
nut,12,8,4,13,88,0,0,101
nutexb,12,7,5,13,68,20,0,101
nuv,12,6,6,13,23,0,0,36
nv,12,6,6,13,81,0,0,94
nv2,12,6,6,13,35,0,0,48
nva,12,6,6,13,45,0,0,58
nvc,12,6,6,13,14,0,0,27
nvda-addon,12,7,5,13,106,67,0,186
nvdl,12,5,7,13,0,0,0,13
nvf,12,6,6,13,14,0,0,27
nvi,12,5,7,13,0,0,0,13
nvl,12,7,5,13,72,18,0,103
nvm,12,6,6,13,34,0,0,47
nvp,12,6,6,13,117,0,0,130
nvram,12,7,5,13,96,26,0,135
nvt3,12,8,4,13,91,35,14,153
nvv,12,6,6,13,12,0,0,25
nw,12,6,6,13,85,0,0,98
nwbak,12,6,6,13,131,0,0,144
nwc,12,6,6,13,15,0,0,28
nwcab,12,6,6,13,124,0,0,137
nwcp,12,6,6,13,43,0,0,56
nwctxt,12,5,7,13,0,0,0,13
nwd,12,6,6,13,77,0,0,90
nwdb,12,9,3,13,148,205,0,366
nwelicense,12,6,6,13,28,0,0,41
nwf,12,6,6,13,30,0,0,43
nwm,12,6,6,13,143,0,0,156
nwo,12,6,6,13,33,0,0,46
nwp,12,6,6,13,6,0,0,19
nws,12,5,7,13,0,0,0,13
nwv,12,6,6,13,42,0,0,55
nx,12,7,5,13,136,74,0,223
nxc,12,6,6,13,22,0,0,35
nxg,12,6,6,13,30,0,0,43
nxindex,12,7,5,13,115,78,0,206
nxl,12,6,6,13,29,0,0,42
nxs,12,7,5,13,83,54,0,150
nxtheme,12,7,5,13,127,72,0,212
ny,12,5,7,13,0,0,0,13
nyf,12,6,6,13,26,0,0,39
nz,12,6,6,13,37,0,0,50
nzb,12,7,5,13,129,78,0,220
o,12,7,5,13,61,42,0,116
oa2,12,4,8,6,0,0,0,6
oa3,12,4,8,6,0,0,0,6
oab,12,7,5,13,94,23,0,130
oaf,12,7,5,13,43,35,0,91
oam,12,9,3,13,283,75,0,371
oap,12,6,6,13,148,0,0,161
oar,12,9,3,13,25,0,0,38
oas,12,4,8,6,0,0,0,6
oat,12,6,6,13,141,0,0,154
ob!,12,6,6,13,16,0,0,29
ob2,12,6,6,13,35,0,0,48
obb,12,7,5,13,133,69,0,215
obd,12,6,6,13,40,0,0,53
obf,12,6,6,13,63,0,0,76
obgx,12,3,9,6,0,0,0,6
obi,12,6,6,13,49,0,0,62
obj,12,10,2,13,164,158,63,398
objection,12,8,4,13,157,43,21,234
obk,12,6,6,13,161,0,0,174
obl,12,7,5,13,55,35,0,103
obml,12,9,3,13,54,68,0,135
obml15,12,8,4,13,93,0,0,106
obml16,12,8,4,13,67,0,0,80
obp,12,5,7,13,0,0,0,13
obt,12,6,6,13,19,0,0,32
obw,12,5,7,13,0,0,0,13
obz,12,6,6,13,12,0,0,25
oc3,12,6,6,13,27,0,0,40
oc4,12,6,6,13,15,0,0,28
oc5,12,6,6,13,12,0,0,25
oca,12,6,6,13,36,0,0,49
ocb,12,7,5,13,69,25,0,107
occ,12,5,7,13,0,0,0,13
ocd,12,6,6,13,39,0,0,52
oce,12,6,6,13,44,0,0,57
oci,12,7,5,13,109,17,0,139
ocimf,12,6,6,13,111,0,0,124
ocr,12,6,6,13,37,0,0,50
oct,12,5,7,13,0,0,0,13
octest,12,6,6,13,41,0,0,54
ocx,12,6,6,13,142,0,0,155
od,12,5,7,13,0,0,0,13
oda,12,4,8,6,0,0,0,6
odb,12,7,5,13,79,83,0,175
odc,12,6,6,13,103,0,0,116
odex,12,6,6,13,135,0,0,148
odf,12,7,5,13,148,36,0,197
odft,12,3,9,6,0,0,0,6
odg,12,10,2,13,205,47,62,327
odi,12,6,6,13,37,0,0,50
odif,12,6,6,13,23,0,0,36
odin,12,7,5,13,95,28,0,136
odkbuild,12,7,5,13,137,80,0,230
odl,12,5,7,13,0,0,0,13
odlgz,12,7,5,13,135,27,0,175
odlsent,12,7,5,13,135,23,0,171
odm,12,7,5,13,162,67,0,242
odo,12,6,6,13,29,0,0,42
odoc,12,7,5,13,165,45,0,223
odp,12,8,4,13,90,72,80,255
odr,12,7,5,13,76,15,0,104
ods,12,8,4,13,108,70,84,275
odt,12,8,4,13,130,39,80,262
odttf,12,8,4,13,60,0,0,73
odx,12,6,6,13,21,0,0,34
oe6,12,7,5,13,117,24,0,154
oeaccount,12,6,6,13,45,0,0,58
oeb,12,6,6,13,19,0,0,32
oebzip,12,6,6,13,20,0,0,33
oem,12,6,6,13,27,0,0,40
oesavestate,12,7,5,13,162,138,0,313
oex,12,6,6,13,18,0,0,31
ofb,12,7,5,13,113,29,0,155
ofbr,12,7,5,13,115,16,0,144
ofbx,12,7,5,13,104,16,0,133
ofc,12,6,6,13,18,0,0,31
ofd,12,7,5,13,46,37,0,96
off,12,6,6,13,35,0,0,48
officeui,12,7,5,13,242,31,0,286
ofl,12,5,7,13,0,0,0,13
ofm,12,6,6,13,31,0,0,44
ofp,12,6,6,13,55,0,0,68
ofr,12,5,7,13,0,0,0,13
oft,12,7,5,13,71,61,0,145
ofx,12,6,6,13,41,0,0,54
oga,12,7,5,13,137,26,0,176
ogex,12,3,9,6,0,0,0,6
ogf,12,6,6,13,12,0,0,25
ogg,12,10,2,13,123,39,81,256
oggstr,12,5,7,13,0,0,0,13
oggu,12,6,6,13,171,0,0,184
ogm,12,6,6,13,38,0,0,51
ogmo,12,7,5,13,98,57,0,168
ogmu,12,6,6,13,175,0,0,188
ognc,12,5,7,13,0,0,0,13
ogs,12,6,6,13,103,0,0,116
ogv,12,10,2,13,173,233,142,561
ogw,12,6,6,13,173,0,0,186
ogwu,12,6,6,13,182,0,0,195
ogx,12,6,6,13,43,0,0,56
ogz,12,7,5,13,86,15,0,114
oif,12,6,6,13,41,0,0,54
oir,12,7,5,13,108,27,0,148
ois,12,6,6,13,52,0,0,65
oiv,12,6,6,13,26,0,0,39
okt,12,8,4,13,72,32,56,173
ol,12,6,6,13,11,0,0,24
ola,12,5,7,13,0,0,0,13
olb,12,6,6,13,11,0,0,24
old,12,6,6,13,59,0,0,72
olk,12,6,6,13,48,0,0,61
olk14category,12,6,6,13,55,0,0,68
olk14contact,12,6,6,13,29,0,0,42
olk14event,12,6,6,13,21,0,0,34
olk14group,12,5,7,13,0,0,0,13
olk14mailaccount,12,6,6,13,24,0,0,37
olk14message,12,6,6,13,68,0,0,81
olk14msgattach,12,6,6,13,52,0,0,65
olk14msgsource,12,6,6,13,50,0,0,63
olk14note,12,6,6,13,70,0,0,83
olk14pref,12,6,6,13,19,0,0,32
olk14signature,12,6,6,13,20,0,0,33
olk14task,12,6,6,13,33,0,0,46
olk15message,12,7,5,13,114,36,0,163
olk15msgattach,12,7,5,13,87,34,0,134
olk15msgsource,12,7,5,13,132,34,0,179
oll,12,6,6,13,25,0,0,38
olm,12,6,6,13,88,0,0,101
olp,12,6,6,13,55,0,0,68
ols,12,7,5,13,188,42,0,243
olt,12,5,7,13,0,0,0,13
oma,12,6,6,13,19,0,0,32
omcs,12,5,7,13,0,0,0,13
omdoc,12,3,9,6,0,0,0,6
omf,12,6,6,13,59,0,0,72
omfl,12,7,5,13,128,34,0,175
omg,12,5,7,13,0,0,0,13
oml,12,7,5,13,255,32,0,300
omo,12,6,6,13,13,0,0,26
omod,12,6,6,13,45,0,0,58
omp,12,6,6,13,17,0,0,30
oms,12,6,6,13,170,0,0,183
omwaddon,12,7,5,13,160,54,0,227
omx,12,6,6,13,30,0,0,43
onc,12,7,5,13,153,110,0,276
ond,12,5,7,13,0,0,0,13
one,12,7,5,13,213,246,0,472
onea,12,3,9,6,0,0,0,6
onepkg,12,7,5,13,92,130,0,235
onetmp,12,3,9,6,0,0,0,6
onetoc,12,6,6,13,79,0,0,92
onetoc2,12,7,5,13,116,8,0,137
ont,12,6,6,13,19,0,0,32
ontx,12,6,6,13,15,0,0,28
oo3,12,6,6,13,22,0,0,35
oo3template,12,6,6,13,105,0,0,118
ook,12,5,7,13,0,0,0,13
op,12,6,6,13,44,0,0,57
op2,12,5,7,13,0,0,0,13
op4,12,6,6,13,81,0,0,94
opal,12,6,6,13,55,0,0,68
opax,12,6,6,13,32,0,0,45
opb,12,7,5,13,156,93,0,262
opbacc,12,8,4,13,130,51,29,223
opd,12,6,6,13,13,0,0,26
opdownload,12,9,3,13,95,0,119,227
opeico,12,6,6,13,49,0,0,62
openbsd,12,6,6,13,19,0,0,32
opf,12,7,5,13,79,50,0,142
opj,12,6,6,13,130,0,0,143
opju,12,7,5,13,118,25,0,156
opk,12,6,6,13,130,0,0,143
oplc,12,6,6,13,76,0,0,89
oplusdownload,12,7,5,13,124,25,0,162
opm,12,7,5,13,90,49,0,152
opml,12,6,6,13,37,0,0,50
oprc,12,4,8,6,0,0,0,6
ops,12,5,7,13,0,0,0,13
opt,12,6,6,13,21,0,0,34
options,12,6,6,13,31,0,0,44
opts,12,6,6,13,34,0,0,47
opus,12,10,2,13,126,33,43,215
opx,12,5,7,13,0,0,0,13
opz,12,7,5,13,53,42,0,108
oqy,12,5,7,13,0,0,0,13
or2,12,6,6,13,11,0,0,24
or3,12,6,6,13,12,0,0,25
or4,12,7,5,13,89,29,0,131
or5,12,6,6,13,20,0,0,33
or6,12,6,6,13,16,0,0,29
ora,12,6,6,13,39,0,0,52
orb,12,6,6,13,67,0,0,80
orc,12,6,6,13,8,0,0,21
orderedtest,12,6,6,13,17,0,0,30
ore,12,5,7,13,0,0,0,13
orf,12,8,4,13,113,140,44,310
org,12,6,6,13,86,0,0,99
organ,12,7,5,13,73,36,0,122
ori,12,6,6,13,16,0,0,29
orig,12,6,6,13,58,0,0,71
orrs,12,7,5,13,91,62,0,166
ort,12,6,6,13,45,0,0,58
orv,12,6,6,13,14,0,0,27
orw,12,8,4,13,167,15,30,225
orx,12,6,6,13,42,0,0,55
os,12,6,6,13,70,0,0,83
osax,12,5,7,13,0,0,0,13
osb,12,6,6,13,38,0,0,51
osc,12,7,5,13,200,60,0,273
osdx,12,6,6,13,72,0,0,85
osf,12,7,5,13,58,86,0,157
osfpvg,12,3,9,6,0,0,0,6
osk,12,6,6,13,58,0,0,71
osm,12,7,5,13,127,41,0,181
osp,12,8,4,13,120,110,55,298
osr,12,6,6,13,74,0,0,87
oss,12,6,6,13,41,0,0,54
ost,12,6,6,13,150,0,0,163
osu,12,6,6,13,22,0,0,35
osx,12,6,6,13,26,0,0,39
osz,12,7,5,13,81,157,0,251
osz2,12,7,5,13,125,56,0,194
ot,12,6,6,13,17,0,0,30
ota,12,6,6,13,14,0,0,27
otb,12,6,6,13,28,0,0,41
otc,12,6,6,13,45,0,0,58
otf,12,9,3,13,192,87,0,292
otg,12,10,2,13,171,41,66,291
oth,12,6,6,13,10,0,0,23
oti,12,6,6,13,19,0,0,32
otl,12,5,7,13,0,0,0,13
otln,12,5,7,13,0,0,0,13
otm,12,6,6,13,80,0,0,93
otmu,12,6,6,13,91,0,0,104
otp,12,8,4,13,108,24,61,206
otpu,12,6,6,13,91,0,0,104
otrkey,12,6,6,13,63,0,0,76
ots,12,8,4,13,95,24,65,197
ott,12,8,4,13,123,43,59,238
otw,12,6,6,13,80,0,0,93
otwu,12,6,6,13,89,0,0,102
otx,12,6,6,13,16,0,0,29
otz,12,6,6,13,10,0,0,23
out,12,6,6,13,61,0,0,74
ov2,12,8,4,13,122,210,69,414
ova,12,6,6,13,56,0,0,69
ove,12,8,4,13,77,30,60,180
overlay,12,7,5,13,159,57,0,229
ovex,12,8,4,13,65,35,47,160
